gene,log2FC,mean_tumor,mean_normal,t_statistic,p_value,n_tumor,n_normal,fdr,abs_log2FC,regulation
CFDP1,-0.2210842737806482,4.784643382415654,5.005727656196302,-3.350751599185356,0.0010273871628075561,98,50,0.0018486410143358943,0.2210842737806482,NS
NTAN1P2,0.22106654362994305,1.1266743289937942,0.9056077853638511,2.7280293393159303,0.007179062133929104,98,50,0.0113767291554059,0.22106654362994305,NS
ZNF10,-0.22105360762067017,2.362433521524032,2.5834871291447024,-2.2386937356639596,0.026786816585136847,98,50,0.03872107049782036,0.22105360762067017,NS
TRAV8-2,0.22105083714950235,1.3324845637189204,1.111433726569418,1.9430056466126733,0.05474061077665861,98,50,0.0749614204232023,0.22105083714950235,NS
RAB2A,0.22103092206752084,6.630235396640896,6.409204474573375,3.522472918268748,0.0005847563798396564,98,50,0.0010894469664057055,0.22103092206752084,NS
AC090948.3,0.22096527243417996,1.4918999163940665,1.2709346439598865,1.8691627817381458,0.06419839951027162,98,50,0.08675578235189446,0.22096527243417996,NS
AC023510.2,-0.22095970368989848,0.8981024510923887,1.1190621547822872,-1.7479946093786691,0.08329552756600112,98,50,0.11003821619532655,0.22095970368989848,NS
VPS13A,-0.22095724838421038,2.7786699805740303,2.9996272289582406,-1.9433335163831988,0.05417571018887348,98,50,0.07422824736294956,0.22095724838421038,NS
NRM,0.22095463699290274,4.513034079383799,4.292079442390897,2.0931318204729195,0.03823828264002609,98,50,0.053796442989711556,0.22095463699290274,NS
LRP5,0.220853869127561,6.169874635499441,5.94902076637188,1.922354190603832,0.056635237844634964,98,50,0.077345694100827,0.220853869127561,NS
ING4,-0.2208474057999288,4.940250977518628,5.161098383318556,-2.568500312948906,0.011267659481099904,98,50,0.017313934701098217,0.2208474057999288,NS
PTPRU,-0.2208102818254245,5.051330704919888,5.272140986745312,-1.4053754919598371,0.16213409926060401,98,50,0.20220643352792145,0.2208102818254245,NS
EMC3,-0.22080453946352652,5.4983522325774405,5.719156772040967,-3.5877779968880263,0.0004552457567383045,98,50,0.0008606744711045179,0.22080453946352652,NS
ENSA,0.22072304289863265,7.258321626897339,7.037598583998706,3.43675287812525,0.0008020217493425652,98,50,0.001465853553916518,0.22072304289863265,NS
NTNG2,-0.220716152187037,0.8437493185485422,1.0644654707355792,-2.379841397182491,0.018669017813433025,98,50,0.02768638916559182,0.220716152187037,NS
DAAM1,-0.220688577880213,3.6921513805047184,3.9128399583849314,-2.067181312457557,0.04073156766834297,98,50,0.057027663220011834,0.220688577880213,NS
FCRL1,-0.22056030578363117,0.9834987670448603,1.2040590728284915,-1.8373314195888653,0.06862541847763273,98,50,0.09217642498221075,0.22056030578363117,NS
TNFRSF14-AS1,-0.220546721058533,1.4327861293455681,1.6533328504041012,-1.8785307017345678,0.06237435352175023,98,50,0.08449337418359985,0.220546721058533,NS
MED13L,-0.22053680214883142,3.260819305812202,3.4813561079610333,-1.8334808841850252,0.06906132495892091,98,50,0.09271143372385586,0.22053680214883142,NS
POLI,-0.2205321800832989,2.821633923868317,3.0421661039516157,-2.4851867892563635,0.014130557480801094,98,50,0.021345677903392205,0.2205321800832989,NS
ZNF32-AS1,0.22051575375315546,1.1512323630739767,0.9307166093208212,2.436166908012292,0.016128127515713287,98,50,0.02416891659463946,0.22051575375315546,NS
CFL1,0.22051509992037133,8.386830915021422,8.16631581510105,3.4525461773840074,0.0007299375104758816,98,50,0.0013414588307464849,0.22051509992037133,NS
RNU6-678P,0.22049505539739167,0.8744246466557543,0.6539295912583626,1.620038324094368,0.10859300803387494,98,50,0.14020941355332456,0.22049505539739167,NS
TOPORS,-0.2204855285729579,4.299411396572877,4.519896925145835,-3.006557434256603,0.003116124735588329,98,50,0.005222215326013568,0.2204855285729579,NS
LRRC37B,0.22039053352307736,2.318543081333434,2.0981525478103564,2.5357833462217103,0.01233495601297935,98,50,0.01882929842445513,0.22039053352307736,NS
PHOSPHO2,0.22038548850253736,2.3778116743445104,2.157426185841973,2.7311056119842343,0.007102143660763414,98,50,0.011263816758788694,0.22038548850253736,NS
SLC35E2B,0.22036026134595144,4.219194354516959,3.9988340931710074,1.9187522306438327,0.057101100918423874,98,50,0.07792258411402013,0.22036026134595144,NS
CENPB,-0.2203422430306885,6.648481931358015,6.8688241743887035,-2.9169291299809568,0.004112995452801192,98,50,0.006763013608114636,0.2203422430306885,NS
ANKRD36,0.22033723502323377,0.959242363623916,0.7389051286006822,2.5837706506855436,0.010766213993960749,98,50,0.01660418995551048,0.22033723502323377,NS
TYW1B,0.22031895639741728,2.1261631315121186,1.9058441751147013,1.6712058811778074,0.09723877402151067,98,50,0.1267773086264723,0.22031895639741728,NS
HSP90AA1,0.2202193116371607,9.378631607166527,9.158412295529367,2.390918380621515,0.018087726784579084,98,50,0.026891029271324342,0.2202193116371607,NS
CSRP2,-0.22017440732642202,2.633998637862851,2.854173045189273,-1.977487017535982,0.04987674775775853,98,50,0.06878229071507484,0.22017440732642202,NS
USP27X-AS1,-0.2201500826641145,1.801146167712011,2.0212962503761256,-2.9648962833542263,0.003540877461741342,98,50,0.00587861934703439,0.2201500826641145,NS
AL355001.2,-0.22014484744343887,2.822605650927126,3.0427504983705647,-2.2712441749113093,0.024697242333549602,98,50,0.03589778924715881,0.22014484744343887,NS
AC138649.5,-0.22004296709845794,0.7624773117044042,0.9825202788028622,-1.28397219890646,0.20138187145105726,98,50,0.24580947313346696,0.22004296709845794,NS
MIER1,-0.22000845290369053,4.382464578599103,4.602473031502794,-3.037050543173907,0.002833112477543991,98,50,0.004775099024597893,0.22000845290369053,NS
PAGE5,0.21999106891533532,0.34548534461107994,0.12549427569574462,2.0327469357169816,0.044531737748188624,98,50,0.06190890542360213,0.21999106891533532,NS
BORCS6,-0.21994868154877834,3.421372280611027,3.6413209621598055,-2.7018583742293667,0.00800413937585692,98,50,0.012587411915005346,0.21994868154877834,NS
FAM228B,-0.21987386566567757,1.4237940909907671,1.6436679566564447,-3.222790867698132,0.0016243738517125726,98,50,0.002835934527412535,0.21987386566567757,NS
SLC39A13,-0.21982537320600848,5.130210067220292,5.350035440426301,-2.7980712065372986,0.005851142506536215,98,50,0.009400133674290328,0.21982537320600848,NS
FRG1HP,-0.21982365373759505,3.0522937293645604,3.2721173831021555,-3.077109285649032,0.002496838021116761,98,50,0.004242753781468753,0.21982365373759505,NS
ZBTB40,-0.21981969571151083,3.6468979948477656,3.8667176905592764,-1.9798657619472213,0.05018752846726659,98,50,0.0691866920527648,0.21981969571151083,NS
MTDH,0.219663841168658,6.177119816932056,5.957455975763398,3.1229276508671306,0.002201982506681179,98,50,0.003772259690615582,0.219663841168658,NS
KAT6A,-0.2195012493191122,3.3594874707415077,3.57898872006062,-1.8746259078934913,0.06304498211857572,98,50,0.0853371140159074,0.2195012493191122,NS
TMEM161A,0.21947390884889817,4.753000120756572,4.533526211907674,2.6998775240800525,0.007852993848562686,98,50,0.0123664752679497,0.21947390884889817,NS
BCL7A,0.21946151499908018,3.5349869884549303,3.31552547345585,2.0718581292289064,0.04008307734032597,98,50,0.05619149608672953,0.21946151499908018,NS
PXYLP1,0.2194538169821616,2.0745497540845466,1.855095937102385,3.226323003604288,0.0015491454040030684,98,50,0.002710111617394976,0.2194538169821616,NS
EPCAM-DT,0.21935225560838267,1.7880829861386278,1.5687307305302451,2.287568040476777,0.023621782876962108,98,50,0.03446917951057336,0.21935225560838267,NS
RPL29P19,-0.2193405071862462,1.1033201957985184,1.3226607029847646,-1.947036479997215,0.05349338723254012,98,50,0.07332901619523495,0.2193405071862462,NS
ALG13,0.21931670258947777,3.688335456544665,3.4690187539551873,3.3806224395749864,0.0009280187413865764,98,50,0.0016805146297420614,0.21931670258947777,NS
PDSS2,-0.21923219160966934,4.046357839905343,4.265590031515012,-3.5606471884012105,0.0005172799848343334,98,50,0.0009713461597774245,0.21923219160966934,NS
RPL18,0.21919831487253738,8.853733047465038,8.6345347325925,2.503192133462548,0.013410479253445668,98,50,0.020337337099960266,0.21919831487253738,NS
SNORA37,0.21918951863610625,0.6283719528740956,0.4091824342379894,1.3073836825592042,0.19327975910263676,98,50,0.23678420658770713,0.21918951863610625,NS
RIMKLBP2,0.21916732783533832,1.2762221191998238,1.0570547913644854,1.929264871479185,0.05595287872395386,98,50,0.07649853074794606,0.21916732783533832,NS
SNRNP35,-0.21913220409847511,3.6526230064337173,3.8717552105321924,-3.7511735453255115,0.0002535556163061035,98,50,0.0004959012995360252,0.21913220409847511,NS
SLC16A13,0.21912834481102994,3.4294196606369707,3.2102913158259407,2.2110858057853586,0.028594053629751422,98,50,0.04115009503301748,0.21912834481102994,NS
MTARC1,-0.21911509099426585,2.2948118236846518,2.5139269146789176,-1.6730025534801818,0.09660041053939357,98,50,0.12605331348824306,0.21911509099426585,NS
ECD,0.21907795462159374,4.893192487839577,4.674114533217983,4.010004541886891,9.6578107603781e-05,98,50,0.00019817847769345803,0.21907795462159374,NS
KCNJ11,0.21905298852664234,2.415363095635484,2.196310107108842,1.4911207354688185,0.1381046264439627,98,50,0.1748350516355075,0.21905298852664234,NS
ANGEL2,0.21898870266987247,3.9238307904331773,3.704842087763305,3.3790031012198,0.0009447337982187072,98,50,0.0017084874279427215,0.21898870266987247,NS
NUDT12,-0.21895830958530382,3.6435447313745133,3.862503040959817,-2.197578486863087,0.02966709542237489,98,50,0.042563393883322906,0.21895830958530382,NS
DHRS7B,-0.21894218574240165,3.977364325650304,4.196306511392706,-3.137218293059285,0.002099409173266812,98,50,0.003609074060168528,0.21894218574240165,NS
TCHP,0.2189410782333372,2.9282762215828306,2.7093351433494934,2.6812096899737217,0.008275384692126466,98,50,0.012981898702047799,0.2189410782333372,NS
COX7CP1,-0.2189103803177892,1.6285526622373876,1.8474630425551768,-1.6191636182538354,0.10806017237583684,98,50,0.13961280865531142,0.2189103803177892,NS
TAF5L,0.2189047745488919,4.283909612573433,4.065004838024541,3.5779774038626564,0.0004703290678448993,98,50,0.0008880842672580977,0.2189047745488919,NS
RPARP-AS1,-0.21890453882219463,2.754228246373663,2.9731327851958578,-2.5011595047345407,0.013497055985507295,98,50,0.020452912027193463,0.21890453882219463,NS
KRTAP5-AS1,0.2188668928570886,1.0527418069944405,0.8338749141373519,2.335996084822073,0.02085797232084689,98,50,0.030678976732541312,0.2188668928570886,NS
PCOLCE,0.21880556358561076,5.345936692941555,5.127131129355944,1.6743173814047785,0.09627419792413913,98,50,0.1256525716109853,0.21880556358561076,NS
NIPSNAP3B,-0.21868080321895977,1.2872065130726917,1.5058873162916515,-2.705781713168342,0.007647457679959062,98,50,0.012071712939082511,0.21868080321895977,NS
SEPSECS,0.2186764033971973,3.1093016832153606,2.8906252798181633,2.607951532860688,0.010274219655133095,98,50,0.015896357731789205,0.2186764033971973,NS
SCRN2,-0.21865946077094112,4.69278615973529,4.911445620506231,-2.3859934583972255,0.01842106788376703,98,50,0.02734128258081122,0.21865946077094112,NS
GYS1,0.21859801375555676,5.375599826375123,5.1570018126195665,2.961374683257145,0.0035823247574287035,98,50,0.005942930081902658,0.21859801375555676,NS
PXMP2,0.2184911360038162,1.6461189435086307,1.4276278075048145,3.0884085370224903,0.0024200986931327178,98,50,0.0041205166737580705,0.2184911360038162,NS
TRIM68,0.2184292856602812,3.940676664447286,3.7222473787870047,1.9976961460729825,0.04767472718962328,98,50,0.06599932412652733,0.2184292856602812,NS
ORM1,-0.21835126662023274,3.476321126182034,3.694672392802267,-0.8440233057948453,0.40016828153643047,98,50,0.4543023300945839,0.21835126662023274,NS
CCR5,-0.21835038250489625,3.4096309330682786,3.627981315573175,-1.4259202433501539,0.15652770060316884,98,50,0.1958830098249728,0.21835038250489625,NS
MIR3164,0.21833399891057526,1.1044965633754202,0.886162564464845,1.3864173888850007,0.16799606563235367,98,50,0.2087124472593878,0.21833399891057526,NS
RNF20,-0.21832622516496425,5.077734968500929,5.296061193665893,-2.8707942378200113,0.004751124395074277,98,50,0.0077355738830512865,0.21832622516496425,NS
DEDD,0.2183089341042752,5.135125174393001,4.916816240288726,3.7112216339010007,0.0002985827079584146,98,50,0.000578516824906169,0.2183089341042752,NS
DSTYK,-0.21827811679905773,3.602311862435736,3.8205899792347937,-2.2554771718106377,0.025830282850342754,98,50,0.03743161811511293,0.21827811679905773,NS
USP42,0.2182053292674051,3.274007966997278,3.055802637729873,2.5370883211214297,0.012324037062363959,98,50,0.01881408629220372,0.2182053292674051,NS
RPL24P2,0.2182018350388213,2.5439936860170778,2.3257918509782565,1.905826592034864,0.05895782853006096,98,50,0.08019012525148922,0.2182018350388213,NS
RPP30,0.2181797538986343,4.024796487753166,3.806616733854532,4.278713342165659,3.406498004606948e-05,98,50,7.433934922120902e-05,0.2181797538986343,NS
ELAVL1,0.21814738643834009,5.120719386305523,4.902571999867183,3.7871855564311177,0.00022249693900610085,98,50,0.0004387232267230032,0.21814738643834009,NS
DLGAP1,-0.2181286317357185,0.7096255678303134,0.9277541995660319,-2.1857079359189977,0.030482466072512534,98,50,0.04362218434834789,0.2181286317357185,NS
FAM3A,0.21807335096381752,5.072851439541811,4.854778088577993,2.9869270163954575,0.0033315782708425233,98,50,0.0055559157538435456,0.21807335096381752,NS
PLEKHF1,0.2180582904855064,4.202059408563431,3.984001118077925,1.8611605857275946,0.06477053261273497,98,50,0.0874510783856334,0.2180582904855064,NS
MZT1,0.21798724239596545,4.931284100884886,4.7132968584889205,2.5672709425194897,0.011255814783365745,98,50,0.017297081211605742,0.21798724239596545,NS
AC022107.1,0.21796235596965374,2.066688290319322,1.8487259343496683,2.0578300548791835,0.04201708811591545,98,50,0.05866929572024146,0.21796235596965374,NS
AC046176.1,0.2179222615669646,1.011614157517405,0.7936918959504403,2.747643246061206,0.006815827344654565,98,50,0.010843844378983359,0.2179222615669646,NS
AC099560.2,0.21784911977719545,2.8761040825473154,2.65825496277012,1.5631728137467884,0.1201989027663882,98,50,0.15385521938373162,0.21784911977719545,NS
RHOC,0.21782476728127165,6.385380472721321,6.16755570544005,2.2784564422228986,0.024341780141843638,98,50,0.035415037401266496,0.21782476728127165,NS
AL049840.6,-0.217593563672837,1.630063476314474,1.847657039987311,-1.7014878824425437,0.09139387074576416,98,50,0.11982198616611914,0.217593563672837,NS
RAD21,0.21758771334381688,6.834951683554744,6.617363970210927,2.6633537587215352,0.008684733798035754,98,50,0.01357763849724607,0.21758771334381688,NS
ETV5-AS1,-0.2175389880881622,0.7636584889865851,0.9811974770747472,-1.9229636228099785,0.05686607167442609,98,50,0.07762869951819185,0.2175389880881622,NS
ZNF284,0.21752366861824202,1.6057436059416235,1.3882199373233814,3.085297498928186,0.0024482731296569626,98,50,0.004164533912245183,0.21752366861824202,NS
RPL23AP82,-0.21747868364600142,2.4070464297961984,2.6245251134422,-3.6709156032715904,0.000338305098338606,98,50,0.0006505613635692686,0.21747868364600142,NS
PSMD5,0.21741202911174007,5.100742424156521,4.883330395044781,3.202388519376809,0.0016934082209240356,98,50,0.002949152105113534,0.21741202911174007,NS
CARNS1,0.21740253825116573,1.3378615836262526,1.120459045375087,1.9013296520662142,0.05944175818829941,98,50,0.08080933570282832,0.21740253825116573,NS
VN1R1,0.21737278951584593,1.1012099010864072,0.8838371115705612,2.6678970806631295,0.00849863327748708,98,50,0.013309893202478178,0.21737278951584593,NS
UBAP1,0.21733251573397538,6.8717580153774875,6.654425499643512,2.5276344332462224,0.012555320727154493,98,50,0.019131640249209,0.21733251573397538,NS
MIRLET7A1HG,-0.21730651277514101,1.560206038450788,1.777512551225929,-1.9100692592401898,0.05892167928840708,98,50,0.08014648275493083,0.21730651277514101,NS
FMO5,-0.21729562563301652,4.602967079240456,4.820262704873472,-1.1619311376665487,0.24720056788584757,98,50,0.29555612679601095,0.21729562563301652,NS
AC022167.2,0.2172276858618698,1.2861371870199887,1.068909501158119,3.0406404908903792,0.002827948710500356,98,50,0.004767210189522558,0.2172276858618698,NS
VEGFB,-0.21715297059456784,6.973223075319034,7.1903760459136015,-2.9710141818996827,0.003504158405235394,98,50,0.005822066975603732,0.21715297059456784,NS
MAP3K5,-0.21711043072307934,4.561386399366461,4.778496830089541,-2.272909225834284,0.024503431972028842,98,50,0.03563183319635385,0.21711043072307934,NS
MAP3K12,-0.21710850271027882,2.306925285395168,2.524033788105447,-2.211009674065474,0.0290490943650958,98,50,0.04173440849219691,0.21710850271027882,NS
DENND4B,0.21706642474745763,4.640713396070937,4.423646971323479,2.0269249344236595,0.0446542401998369,98,50,0.06207046351576596,0.21706642474745763,NS
DEFA5,0.21703184717504262,0.22985024873704948,0.01281840156200687,2.1792708161180694,0.03169265022498424,98,50,0.04524245633014536,0.21703184717504262,NS
TRBC1,0.21697124442960103,5.516778870117743,5.299807625688142,1.3941572733333665,0.16553496004720814,98,50,0.20598069973002062,0.21697124442960103,NS
AC004982.2,0.2169675614742168,3.0102053268749223,2.7932377654007055,1.897565830411078,0.05984012541879216,98,50,0.08132848897931869,0.2169675614742168,NS
FAM227B,-0.21691818268771224,1.3063015429204676,1.5232197256081799,-3.461943136315466,0.0007126678005587085,98,50,0.0013120216203250275,0.21691818268771224,NS
RNU6-883P,-0.21690662557325713,0.8667851835841426,1.0836918091573997,-1.4666691172750645,0.1461912938347666,98,50,0.18423315197751308,0.21690662557325713,NS
EDF1,0.2168468453821344,8.889591687527673,8.672744842145539,3.7124193811166175,0.0003077994840650288,98,50,0.0005952057062239556,0.2168468453821344,NS
AL136126.1,0.21681490569306128,1.2248384903325868,1.0080235846395256,2.2455934833515303,0.02655187156851103,98,50,0.03841240842108246,0.21681490569306128,NS
ELP4,-0.21667975681223606,1.0772612811163238,1.2939410379285599,-5.814627380545838,3.8265637456582185e-08,98,50,1.1910096655913653e-07,0.21667975681223606,NS
LINC01063,0.2166553200857395,1.2373659220741984,1.0207106019884589,2.0788853293796077,0.03937967053387728,98,50,0.055272170422807056,0.2166553200857395,NS
